,TweetID,HateType,TweetText,Hate
8453,575956549656412161,1,RT @GidgitVonLaRue: #MKR There are more crap dishes than good ones - oh that's right - it's My Kitchen Rules. Silly me.,0
8454,575956541989335041,1,#MKR Pete if you want 'wow' maybe switch networks and head to masterchef mate.,0
8456,575956417472901120,1,"'i got to taste ur food for the first time, just thinking how the hell did colin get all the good cooks?' #mkr #pete",0
8457,575956381695549440,1,Love everyone... But please don't let Sheri and Emilie go to SD #MKR,0
8459,575956358584872960,1,Sometimes I don't know what Colin is saying #mkr,0
8461,575956332190175232,1,Think we can all agree Kat and Andre will not get people's choice #mkr,0
8462,575956330508328960,1,"Ash and Camilla: ""we like to pretend we work for Ralph Lauren"". #closetbogans #mkr2015 #mkr @hayden_neeland",0
8464,575956282512949248,1,Bianca deserves a medal cooking with Drasko #MKR,0
8466,575956263281913857,1,What state is the campsite in??? #MKR,0
8467,575956254545203200,1,@Lovemycoffeetoo explained it at the end of last nights show (in about 1 minute) #mkr,0
8468,575956187830603777,1,@handlemytweeets 15 by the time we get through it all. #mkr,0
8469,575956161670873088,1,"Wouldn't it nice if Annie ends up in sudden death against Kat? 
#MKR",0
8471,575956107950067712,1,I always get so hungry watching #mkr,0
8472,575956106624659456,1,RT @Cheeky_Gee: I really hope the bottom two are Kat &amp; Andre and Annie &amp; Lloyd #MKR,0
8473,575956099586719744,1,Judgement time #mkr #hungrycampers,0
8474,575956082582917121,1,"@PatriceChienne nah it's just them, they are shit , try @demitris_feast for the good stuff #mkr",0
8476,575956049821315072,1,Colin + Pete = too much unlikeableness ... and orange. This season of #MKR is leaving a bitter taste in my mouth already. #MKR3015,0
8477,575955978631258112,1,I hope Sheri and Emilie don't go to sudden elimination please no :3 #mkr,0
8478,575955971744395264,1,"RT @Olivia_Y113: It's not ""sold out"" when you're giving them away for free. #MKR",0
8479,575955968887914496,1,RT @WebbyHRT: Fucking lol! Crime against cooking! Hahahahahahahaha #MKR #MKR2015,0
8480,575955963447877632,1,#MKR #mkr2015 Who is gonna win the peoples choice?,0
8481,575955961304600576,1,RT @CarlyandTresne: Bring us some pancakes at anytime of the day! #love #mkr,0
8482,575955908078895104,1,They should have made some potato bread and an Ulster fry eh Colin? @FourinHand #mkr,0
8483,575955870745374720,1,RT @WittySam: Kat is super confident that her dish is a winner. Cut to negative comments. I'm so happy! #mkr,0
8485,575955833046978561,1,Kat and Andre's redemption episode catchup - attempt 2. #MKR,0
8486,575955827133026304,1,@mykitchenrules ready to run!!!!! Love the music choice. Good luck everyone #mkr,0
8487,575955826193502208,1,RT @Ima_TV_Junkie: Blech on the raw eggs... should have just left it to cook longer...  #MKR,0
8488,575955766731014145,1,@mykitchenrules so many poor dishes it will be hard to choose who to put into sudden death. #MKR,0
8489,575955765451575296,1,RT @GlobeAlone: Annie's reaction when Lloyd said Disney Land is why I hate her #mkr http://t.co/PaLZrOLDk2,0
8490,575955755557212160,1,"@Lovemycoffeetoo @hidden_horcrux there were 4 top teams, 1 from ea round, &amp; didn't #AdamAndCarol  top their round &amp; are also safe? #mkr",0
8491,575955672107388928,1,RT @j_e_p: How good would sudden death be with Annie &amp; Lloyd vs Kat &amp; Andre. #mkr,0
8492,575955662737264641,1,#mkr THIS TIME IM READY TO RUN,0
8493,575955657779597313,1,"If Sherri &amp; Em go to Sudden Death, they'll nail it: bounce back! #MKR",0
8494,575955648103337984,1,"Cardboard balls and that's not
Including the food Annie and Flloyd have butchered  #mkr http://t.co/KEU7Op5cIt",0
8495,575955640444715008,1,Hoping Vicky and Celine to go sudden death 100% #MKR,0
8496,575955623038169088,1,@UntamedSnark @tollplaza Delusional twits who can't cook; even when surrounded by cookbooks? #mkr,0
8497,575955609209675776,1,Too many bad dishes tonight it's gonna be a fight for the bottom 2 #mkr,0
8498,575955593434832897,1,@Lovemycoffeetoo Food poisoning. #mkr,0
8500,575955546299240449,1,Capt Salty's list of what she is ever expanding. #mkr,0
8505,575955497875984386,1,"RT @bookshopaddict: ""It's a dish that could appeal to the public.  The moronic, ignorant public that don't eat a Paleo diet."" - Pete  #mkr",0
8506,575955445988270081,1,@lovesummer22 @adamlambert woooo hooooo \o/ just so awesome of #mkr to play it!!!! :),0
8507,575955392393392128,1,6:30am is early?? lol #mkr,0
8508,575955373749751808,1,Why didn't any of the teams serve up cold pizza as a breakfast item? #mkr,0
8510,575955343710285824,1,No idea what's going on. Note to self: Don't start watching a show midway through. #mkr,0
8512,575955315268526080,1,#mkr Yummi yummie yummie I like this. Where's mine :P,0
8513,575955286764068864,1,Disneyland or a library #wtf #mkr,0
8515,575955268309118977,1,Since when can you get a car anywhere near The Basin? #MKR,0
8516,575955266824335360,1,Blech on the raw eggs... should have just left it to cook longer...  #MKR,0
8517,575955262273527808,1,Go Colin!! He's actually showing a sense of humour. All you need is some personal grooming and I might like you #MKR,0
8518,575955213263085568,1,I really hope the bottom two are Kat &amp; Andre and Annie &amp; Lloyd #MKR,0
8519,575955207437185024,1,This challenge is really separating the good cooks from the bad #MKR,0
8520,575955205260333056,1,How good would sudden death be with Annie &amp; Lloyd vs Kat &amp; Andre. #mkr,0
8521,575955205163872256,1,Kat vs Annie in sudden death!  PLEASE #mkr,0
8522,575955195785388032,1,These outside challenges tend to separate the genuine competition contenders from the rest of the teams #MKR,0
8523,575955185505210369,1,"You haven't actually ""sold out"" if you're not charging for the food.

(Though you have sold out metaphorically.)

#MKR",0
8524,575955182216818688,1,Where the weetbix?!! #mkr,0
8525,575955174818185216,1,Rose and Josh are one of my favourite teams on #mkr,0
8526,575955174004502528,1,Going out for breakfast tomorrow or it would be Pancake Fest '15 in my kitchen #MKR,0
8528,575955148071010304,1,Dont be disheartened emilie n sherri! #MKR,0
8529,575955147093745665,1,Not all Greeks are obese #mkr,0
8530,575955094350340096,1,"RT @_little_old_me: Normally when Kat &amp; Andre go to campgrounds, it's so they can enjoy some dogging #MKR",0
8532,575955076767830016,1,Mmm taste that bandaid flavour. #mkr,0
8534,575955058161930240,1,Oh god I Love Colin!! #MKR,0
8535,575955048158597120,1,Why does Pete Evans get to decide what breakfast food is? #mkr,0
8536,575955038247358464,1,"Pete's palate is a sentient being, and it's confused! #MKR",0
8537,575955035177103361,1,Where can I vote for Colin to win the gold Logie? #MKR,0
8538,575955032383696896,1,A lot of people would like to put Kat to sudden death #mkr,0
8539,575955031309975552,1,Perhaps you could have turned the black side down on the pancakes?  #MKR,0
8540,575955011764625411,1,Watching #MKR #MKR2015 and cooking quinoa in pork fat http://t.co/nHULnLFxn4 on http://t.co/EclAv8K5uv,0
8542,575954958127747072,1,Where's Manu? Did I miss something at the beginning of the show? #mkr,0
8543,575954945217814529,1,"Normally when Kat &amp; Andre go to campgrounds, it's so they can enjoy some dogging #MKR",0
8544,575954944546701314,1,#MKR @FourinHand classic Colin. Crime against cooking. Hahaha,0
8545,575954936682270720,1,Walter Jnr from #breakingbad would love the variety of breakfasts. #mkr,0
8546,575954928331587584,1,@TVWEEKmag Me either! #MKR,0
8547,575954922396491776,1,Colin's in good form tonight #MKR,0
8549,575954908593033216,1,Spoiler alert: it won't be you Lloyd #mkr,0
8550,575954894118584320,1,I can't believe people are still surprised that Annie and Lloyd can't cook! #mkr,0
8551,575954891249623040,1,Oh thanks god! People I don't hate! #mkr,0
8552,575954844164304897,1,You don't suck Sheri and Emilie #DontLetTheBehaviourOfOthersGetYouDown #mkr,0
8553,575954827185819648,1,If Ash wins her hair will stand on end! Oh wait... #MKR,0
8554,575954817027178496,1,Yumm Mushrooms. The Bacon of Vegetables. #MKR2015 #MKR,0
8555,575954815655628802,1,Prob not breakfasting the Paleo diet Pete but it's right up there with Pizza in my breakfast book! #MKR,0
8556,575954807413854208,1,Judges comments are so funny! #mkr,0
8558,575954787629277184,1,Where are the food police? Colin needs to call 000 #mkr http://t.co/KEU7Op5cIt,0
8559,575954782457724929,1,Burnt rissoles for breaky. It's a crime against cooking! #mkr,0
8560,575954775037988865,1,Bottom 2 teams. I'm thinking Kat and Andre and Annie and Lloyd #mkr,0
8561,575954725532631041,1,"@hidden_horcrux yes, they were one of the top teams and were safe #mkr",0
8562,575954725083836416,1,I'd rather have gozleme for breakfast instead of a plate of sugary pancakes #mkr,0
8564,575954711720796160,1,Great to see the local National Park workers tucking into a free feed.  How about you empty those loo's instead. #MKR,0
8567,575954696935886848,1,@tollplaza who cooks in a library?  Insanity #mkr,0
8568,575954690367692800,1,Love that Kat and Andre think they are doing well but are getting slated by the campers #mkr @mykitchenrules,0
8570,575954684810170368,1,"I like my meatballs as much as the next guy, but would not eat them in a Library! #MKR",0
8571,575954671732281344,1,"""Fingers crossed it tastes good.""
Cut to punter ""It tastes like cardboard.""

#MKR",0
8572,575954668544643072,1,"With Annie &amp; Lloyd and Celine &amp; Vicky representing SA, can you all now understand why we are the serial killer capital of the world? #mkr",0
8573,575954631123083264,1,Cooking in a library or Disneyland?? Annie and Lloyd are absolutely bonkers #mkr,0
8574,575954629344636929,1,That maple bacon w scrambled egg and toasted sourdough bread - Rosie's order for tomorrow's breakfast. Done. #mkr,0
8576,575954621480337408,1,I would pay money to see Celine and the mother eliminated #mkr,0
8577,575954620322869248,1,Fucking lol! Crime against cooking! Hahahahahahahaha #MKR #MKR2015,0
8578,575954617478950915,1,An Annie/Lloyd vs Kat/Andre elimination cook off would be....oh God....please let this happen.  #mkr,0
8579,575954616984047616,1,Lip reading coming in handy! #mkr #thatsfunny,0
8580,575954616090632192,1,#mkr Disneyland... really??!?!??!!?!??!?!,0
8581,575954605806243840,1,I don't think those meatballs would do any better in a Library or in Disneyland or any place really. #mkr,0
8583,575954601297346560,1,How dare you give me free food I don't like - asshole campers #mkr,0
8585,575954539754471425,1,#MKR There are more crap dishes than good ones - oh that's right - it's My Kitchen Rules. Silly me.,0
8587,575954526219304960,1,"Colin is such a dag, I actually love him (I said I wasn't gonna watch anymore but..... COLIN) #mkr",0
8588,575954508561285120,1,Annie is giving Rob a run for his money in the silly hat competition. #mkr,0
8589,575954490634993664,1,Can Kat and Andre go already? #theycantcook #MKR,0
8590,575954485782122496,1,Oh no Disneylands going down #mkr #lambmeatballs,0
8591,575954473576615937,1,I'm sure opening the bbq to let all the hot air out will make it cook faster. #mkr,0
8592,575954431172202496,1,'It's a crime against cooking' the shade #mkr,0
8594,575954416638939136,1,'pls vote for us for making u line up for 45mins' #mkr,0
8596,575954406186721280,1,"Annie and Lloyd ""Crime against Cooking"" #MKR",0
8597,575954392056143872,1,"We have a surprise for you

""Is it a pony?!"" Oh fuck off.

#mkr",0
8598,575954388092481537,1,Yum! Concrete balls for brekky #MKR,0
8599,575954377564884992,1,#MKR 'There's a police boat over there - this is a crime against cooking' - ok I fully approve now of Colin being a judge!,0
8600,575954361647407104,1,There is such a diff between reality &amp; what certain contestants think of their cooking #MKR,0
8603,575954303212363779,1,Colin eating... #mkr http://t.co/FN5iyPp86C,0
8605,575954294328799232,1,There are some annoying idiots in this competition. #mkr,0
8606,575954289689923585,1,"Hold the phone. Kat &amp; Andre cook crap again, and think its amazing. #mkr",0
8607,575954287269847041,1,Annie &amp; Lloyd are actually ridiculous #MKR,0
8608,575954272170319872,1,#kandre #dilusional #MKR,0
8612,575954255732871168,1,"RT @finicalgal: Pete ""couldn't eat the whole plate"". (The plates are not made from bone broth and chicken oils.)
#MKR",0
8613,575954251169411072,1,Pete eating... #mkr http://t.co/3wcIykPqX3,0
8614,575954205648670721,1,did u know meatballs are a food of choice for ppl who frequent libraries or disneyland?? #mkr,0
8616,575954179258126336,1,I've always liked Pete. #mkr,0
8617,575954177890746368,1,"RT @SJL181: ""Safe option"". Colin ur a D!CK. No 1 is going to cook a 3 michelin star menu for breakfast for campers. #MKR2015 #MKR",0
8618,575954177802670082,1,More BAD cooking from Kat and Andre #MKR,0
8619,575954175550320640,1,My daughter thinks those blueberry pancakes look amazing! #mkr,0
8621,575954159767166976,1,"Want to play marbles, kids? Go see Annie and Lloyd. #mkr",0
8622,575954141127671808,1,With Petes so called Paleo Diet. I call BS BS BS on him eating &amp; swallowing. Wheres the Bin #MKR2015 #MKR,0
8623,575954137902374912,1,Karma karma karma! #mkr,0
8624,575954074941554688,1,Is it me or are teams missing on #mkr tonight ?,0
8625,575954072970272769,1,After watching Celine and her mother cook I've decided to avoid Greek food like the plague. #mkr,0
